symbol,entry_date,entry_price,exit_date,pnl_pct,max_gain_pct,exit_reason,lanes,lane_count,month
NETWEB,2026-03-02,3705.0,2026-03-04,-5.0,0.37,stop_loss,SECTOR_RS,1,2026-03
NETWEB,2026-03-10,3324.1,2026-03-13,-5.0,2.58,stop_loss,SECTOR_RS,1,2026-03
NETWEB,2026-03-27,3180.1,2026-04-07,1.88,2.38,hold_expiry,MEAN_REVERT,1,2026-03
NETWEB,2026-04-15,3563.7,2026-04-22,12.79,15.53,hold_expiry,IGNITE,1,2026-04
NETWEB,2026-05-11,4295.2,2026-05-12,-5.0,1.0,stop_loss,SECTOR_RS,1,2026-05
NETWEB,2026-05-15,3840.5,2026-05-22,0.28,5.3,hold_expiry,SECTOR_RS,1,2026-05
NETWEB,2026-05-27,4072.0,2026-06-01,13.46,20.97,hold_expiry,SECTOR_RS,1,2026-05
NETWORK18,2026-04-08,32.11,2026-04-16,10.99,12.36,hold_expiry,MEAN_REVERT,1,2026-04
NETWORK18,2026-05-06,34.76,2026-05-12,-5.0,2.5,stop_loss,VCP,1,2026-05
NEULANDLAB,2026-02-23,13651.0,2026-02-27,-5.0,0.15,stop_loss,IGNITE,1,2026-02
NEULANDLAB,2026-04-01,12613.0,2026-04-09,16.73,17.3,hold_expiry,MEAN_REVERT,1,2026-04
NEULANDLAB,2026-05-04,16124.0,2026-05-11,8.84,12.75,hold_expiry,IGNITE,1,2026-05
NEULANDLAB,2026-05-14,16680.0,2026-05-21,0.06,2.16,hold_expiry,SECTOR_RS,1,2026-05
NEULANDLAB,2026-05-26,17071.0,2026-06-01,0.74,3.59,hold_expiry,SECTOR_RS,1,2026-05
NEWGEN,2026-02-19,622.9,2026-02-20,-5.0,0.0,stop_loss,IGNITE,1,2026-02
NEWGEN,2026-04-02,440.35,2026-04-10,1.73,5.6,hold_expiry,MEAN_REVERT,1,2026-04
NEWGEN,2026-04-27,491.55,2026-05-04,0.99,8.64,hold_expiry,IGNITE,1,2026-04
NEWGEN,2026-05-07,500.65,2026-05-12,-5.0,2.67,stop_loss,VCP,1,2026-05
NEWGEN,2026-05-15,472.3,2026-05-20,-5.0,1.09,stop_loss,SECTOR_RS,1,2026-05
NAM-INDIA,2026-02-26,943.65,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
NAM-INDIA,2026-04-08,903.2,2026-04-16,6.83,7.84,hold_expiry,SECTOR_RS,1,2026-04
NAM-INDIA,2026-05-11,1065.6,2026-05-18,1.63,4.54,hold_expiry,SECTOR_RS,1,2026-05
NAM-INDIA,2026-05-21,1078.8,2026-05-28,0.94,3.61,hold_expiry,SECTOR_RS,1,2026-05
NIVABUPA,2026-02-20,76.92,2026-02-27,-2.38,0.33,hold_expiry,VCP,1,2026-02
NIVABUPA,2026-03-13,72.3,2026-03-20,-3.18,0.0,hold_expiry,IGNITE,1,2026-03
NIVABUPA,2026-03-25,71.39,2026-04-06,2.52,4.92,hold_expiry,MEAN_REVERT,1,2026-03
NIVABUPA,2026-04-30,78.32,2026-05-08,3.79,4.57,hold_expiry,VCP,1,2026-04
NIVABUPA,2026-05-13,82.75,2026-05-18,-5.0,0.54,stop_loss,SECTOR_RS,1,2026-05
NIVABUPA,2026-05-21,83.62,2026-05-28,-0.01,3.4,hold_expiry,SECTOR_RS,1,2026-05
NUVAMA,2026-03-25,1189.62,2026-03-30,-5.0,0.92,stop_loss,MEAN_REVERT,1,2026-03
NUVAMA,2026-04-08,1268.87,2026-04-16,6.67,7.54,hold_expiry,SECTOR_RS,1,2026-04
NUVAMA,2026-05-08,1616.04,2026-05-12,-5.0,0.25,stop_loss,IGNITE,1,2026-05
NUVAMA,2026-05-15,1458.5,2026-05-22,1.54,3.87,hold_expiry,SECTOR_RS,1,2026-05
NUVAMA,2026-05-27,1537.2,2026-06-01,1.29,3.76,hold_expiry,SECTOR_RS,1,2026-05
OBEROIRLTY,2026-04-02,1505.04,2026-04-10,10.94,13.28,hold_expiry,SECTOR_RS,1,2026-04
OBEROIRLTY,2026-05-05,1664.24,2026-05-12,-2.38,2.92,hold_expiry,VCP,1,2026-05
OBEROIRLTY,2026-05-22,1659.6,2026-06-01,-0.61,5.09,hold_expiry,VCP,1,2026-05
ONGC,2026-02-18,264.6,2026-02-25,4.86,6.12,hold_expiry,SECTOR_RS,1,2026-02
ONGC,2026-03-02,282.2,2026-03-09,-5.0,2.41,stop_loss,SECTOR_RS,1,2026-03
ONGC,2026-03-12,270.55,2026-03-19,-0.54,0.35,hold_expiry,SECTOR_RS,1,2026-03
ONGC,2026-03-24,268.05,2026-04-02,7.14,9.31,hold_expiry,SECTOR_RS,1,2026-03
ONGC,2026-04-10,286.5,2026-04-20,-1.1,1.33,hold_expiry,SECTOR_RS,1,2026-04
ONGC,2026-04-23,286.25,2026-04-30,4.65,7.42,hold_expiry,VCP+SECTOR_RS,2,2026-04
ONGC,2026-05-05,289.95,2026-05-12,1.57,3.43,hold_expiry,VCP,1,2026-05
ONGC,2026-05-15,299.35,2026-05-22,-3.12,0.8,hold_expiry,SECTOR_RS,1,2026-05
OIL,2026-03-02,488.05,2026-03-10,-5.0,3.73,stop_loss,SECTOR_RS,1,2026-03
OIL,2026-03-13,470.55,2026-03-20,1.05,3.26,hold_expiry,SECTOR_RS,1,2026-03
OIL,2026-03-25,471.4,2026-04-06,0.17,4.48,hold_expiry,VCP+SECTOR_RS,2,2026-03
OIL,2026-04-13,477.15,2026-04-21,-2.51,0.0,hold_expiry,VCP,1,2026-04
OIL,2026-04-24,473.7,2026-05-01,3.61,6.46,hold_expiry,VCP,1,2026-04
OIL,2026-05-12,490.95,2026-05-19,2.19,8.16,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
OIL,2026-05-22,499.75,2026-05-29,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
OLAELEC,2026-03-16,24.31,2026-03-23,-4.07,4.28,hold_expiry,MEAN_REVERT,1,2026-03
OLAELEC,2026-04-01,25.89,2026-04-09,40.29,40.29,hold_expiry,IGNITE,1,2026-04
OLAELEC,2026-05-25,37.89,2026-06-01,4.33,13.17,hold_expiry,SECTOR_RS,1,2026-05
OLECTRA,2026-02-23,1041.2,2026-03-02,-5.0,0.0,stop_loss,IGNITE,1,2026-02
OLECTRA,2026-03-18,1055.95,2026-03-19,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-03
OLECTRA,2026-03-24,1070.35,2026-03-27,-5.0,2.96,stop_loss,SECTOR_RS,1,2026-03
OLECTRA,2026-04-02,1020.1,2026-04-10,16.09,20.58,hold_expiry,SECTOR_RS,1,2026-04
OLECTRA,2026-05-07,1269.8,2026-05-14,-0.32,10.09,hold_expiry,VCP,1,2026-05
OLECTRA,2026-05-21,1210.7,2026-05-28,1.41,2.74,hold_expiry,SECTOR_RS,1,2026-05
PAYTM,2026-02-19,1145.6,2026-02-26,-1.99,2.96,hold_expiry,MEAN_REVERT,1,2026-02
PAYTM,2026-03-20,1054.3,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
PAYTM,2026-04-08,1112.95,2026-04-16,3.23,4.14,hold_expiry,SECTOR_RS,1,2026-04
PAYTM,2026-05-07,1197.4,2026-05-13,-5.0,2.14,stop_loss,IGNITE,1,2026-05
PAYTM,2026-05-21,1155.6,2026-05-25,-5.0,0.47,stop_loss,SECTOR_RS,1,2026-05
PAYTM,2026-05-28,1128.2,2026-06-01,-2.94,1.13,hold_expiry,SECTOR_RS,1,2026-05
OFSS,2026-02-27,6738.94,2026-03-09,-5.0,0.7,stop_loss,MEAN_REVERT,1,2026-02
OFSS,2026-03-27,6753.52,2026-04-07,3.53,3.79,hold_expiry,IGNITE,1,2026-03
OFSS,2026-05-13,8928.5,2026-05-20,8.68,11.99,hold_expiry,SECTOR_RS,1,2026-05
OFSS,2026-05-25,9703.0,2026-06-01,5.03,9.08,hold_expiry,VCP+SECTOR_RS,2,2026-05
POLICYBZR,2026-02-26,1524.8,2026-03-02,-5.0,0.73,stop_loss,MEAN_REVERT,1,2026-02
POLICYBZR,2026-04-16,1550.5,2026-04-23,7.76,8.84,hold_expiry,VCP,1,2026-04
POLICYBZR,2026-05-11,1642.5,2026-05-18,6.44,6.71,hold_expiry,SECTOR_RS,1,2026-05
POLICYBZR,2026-05-21,1819.3,2026-05-28,-1.9,0.67,hold_expiry,SECTOR_RS,1,2026-05
PCBL,2026-03-25,269.75,2026-03-27,-5.0,0.0,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
PCBL,2026-04-02,258.93,2026-04-10,5.5,7.52,hold_expiry,MEAN_REVERT,1,2026-04
PCBL,2026-05-04,309.5,2026-05-11,-5.0,1.13,stop_loss,IGNITE,1,2026-05
PCBL,2026-05-20,292.65,2026-05-27,-1.76,1.83,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
PGEL,2026-02-27,627.9,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
PGEL,2026-03-06,609.25,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
PIIND,2026-04-08,2877.0,2026-04-16,8.18,9.03,hold_expiry,MEAN_REVERT,1,2026-04
PIIND,2026-05-01,3054.8,2026-05-08,1.83,2.62,hold_expiry,VCP,1,2026-05
PIIND,2026-05-13,3051.0,2026-05-20,-5.0,4.69,stop_loss,VCP,1,2026-05
PNBHOUSING,2026-03-20,791.9,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
PNBHOUSING,2026-04-08,873.3,2026-04-16,2.35,3.8,hold_expiry,SECTOR_RS,1,2026-04
PNBHOUSING,2026-04-21,979.1,2026-04-28,6.58,8.33,hold_expiry,IGNITE,1,2026-04
PNBHOUSING,2026-05-12,1057.7,2026-05-19,0.64,2.01,hold_expiry,SECTOR_RS,1,2026-05
PNBHOUSING,2026-05-22,1059.6,2026-05-29,-2.75,4.28,hold_expiry,VCP+SECTOR_RS,2,2026-05
PNCINFRA,2026-04-08,183.49,2026-04-16,10.22,11.17,hold_expiry,MEAN_REVERT,1,2026-04
PNCINFRA,2026-05-11,221.91,2026-05-18,-5.0,3.19,stop_loss,SECTOR_RS,1,2026-05
PTCIL,2026-02-25,18047.0,2026-03-02,-5.0,1.03,stop_loss,VCP,1,2026-02
PTCIL,2026-04-17,15703.0,2026-04-24,2.69,4.12,hold_expiry,MEAN_REVERT,1,2026-04
PTCIL,2026-05-11,17058.0,2026-05-18,-5.0,1.35,stop_loss,VCP+SECTOR_RS,2,2026-05
PTCIL,2026-05-25,16279.0,2026-06-01,13.58,17.75,hold_expiry,EARNINGS,1,2026-05
PVRINOX,2026-03-02,1016.4,2026-03-10,2.85,3.17,hold_expiry,SECTOR_RS,1,2026-03
PVRINOX,2026-04-08,955.05,2026-04-16,-0.44,1.86,hold_expiry,MEAN_REVERT,1,2026-04
PVRINOX,2026-05-11,1026.0,2026-05-18,-1.76,1.85,hold_expiry,SECTOR_RS,1,2026-05
PAGEIND,2026-03-18,31595.79,2026-03-25,2.88,5.45,hold_expiry,MEAN_REVERT,1,2026-03
PAGEIND,2026-04-01,32492.26,2026-04-09,10.21,10.91,hold_expiry,VCP+SECTOR_RS,2,2026-04
PAGEIND,2026-05-04,36810.29,2026-05-11,-1.92,2.12,hold_expiry,VCP,1,2026-05
PAGEIND,2026-05-19,38548.45,2026-05-26,-1.02,4.63,hold_expiry,SECTOR_RS,1,2026-05
PAGEIND,2026-06-01,37225.0,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
PATANJALI,2026-03-25,483.29,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
PATANJALI,2026-05-19,471.1,2026-05-26,-1.14,0.2,hold_expiry,SECTOR_RS,1,2026-05
PERSISTENT,2026-03-18,4698.6,2026-03-25,4.9,5.54,hold_expiry,MEAN_REVERT,1,2026-03
PERSISTENT,2026-04-06,5309.4,2026-04-13,1.28,3.38,hold_expiry,SECTOR_RS,1,2026-04
PERSISTENT,2026-04-20,5325.2,2026-04-22,-5.0,0.84,stop_loss,SECTOR_RS,1,2026-04
PERSISTENT,2026-05-08,5113.6,2026-05-12,-5.0,1.17,stop_loss,MEAN_REVERT,1,2026-05
PERSISTENT,2026-05-19,5066.3,2026-05-26,0.78,1.63,hold_expiry,SECTOR_RS,1,2026-05
PERSISTENT,2026-06-01,5402.0,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
PETRONET,2026-02-18,304.0,2026-02-25,3.26,4.03,hold_expiry,VCP,1,2026-02
PETRONET,2026-03-02,308.65,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
PETRONET,2026-05-05,282.55,2026-05-12,-4.03,1.31,hold_expiry,VCP,1,2026-05
PETRONET,2026-05-25,282.25,2026-05-29,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
PFIZER,2026-03-02,4911.5,2026-03-10,-2.2,0.0,hold_expiry,VCP+SECTOR_RS,2,2026-03
PFIZER,2026-03-16,4749.5,2026-03-23,-3.99,2.12,hold_expiry,IGNITE,1,2026-03
PFIZER,2026-03-27,4692.0,2026-04-07,1.86,4.63,hold_expiry,MEAN_REVERT,1,2026-03
PFIZER,2026-04-10,4868.6,2026-04-20,0.54,3.62,hold_expiry,VCP,1,2026-04
PFIZER,2026-05-11,4875.4,2026-05-13,-5.0,0.5,stop_loss,VCP+SECTOR_RS,2,2026-05
PHOENIXLTD,2026-03-18,1627.3,2026-03-20,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
PHOENIXLTD,2026-04-08,1713.1,2026-04-16,4.04,5.86,hold_expiry,SECTOR_RS,1,2026-04
PHOENIXLTD,2026-05-06,1839.1,2026-05-12,-5.0,0.91,stop_loss,VCP,1,2026-05
PHOENIXLTD,2026-05-21,1795.7,2026-05-29,-1.36,1.31,hold_expiry,VCP+SECTOR_RS,2,2026-05
PIDILITIND,2026-04-10,1357.1,2026-04-20,2.46,3.13,hold_expiry,MEAN_REVERT,1,2026-04
PIDILITIND,2026-05-11,1437.2,2026-05-18,0.9,3.94,hold_expiry,SECTOR_RS,1,2026-05
PIDILITIND,2026-05-21,1472.8,2026-05-29,0.68,2.42,hold_expiry,SECTOR_RS,1,2026-05
PPLPHARMA,2026-03-27,143.56,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
PPLPHARMA,2026-05-12,176.56,2026-05-19,-1.89,2.71,hold_expiry,SECTOR_RS,1,2026-05
PPLPHARMA,2026-05-22,175.63,2026-05-29,-1.62,2.9,hold_expiry,SECTOR_RS,1,2026-05
POLYMED,2026-03-04,1398.4,2026-03-09,-5.0,0.4,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
POLYMED,2026-04-06,1370.1,2026-04-13,6.06,7.88,hold_expiry,SECTOR_RS,1,2026-04
POLYMED,2026-05-04,1527.8,2026-05-11,8.05,10.81,hold_expiry,VCP,1,2026-05
POLYMED,2026-05-14,1521.0,2026-05-18,-5.0,0.91,stop_loss,SECTOR_RS,1,2026-05
POLYMED,2026-05-21,1550.6,2026-05-26,-5.0,5.39,stop_loss,SECTOR_RS,1,2026-05
POLYCAB,2026-03-04,8284.0,2026-03-10,-5.0,4.18,stop_loss,SECTOR_RS,1,2026-03
POLYCAB,2026-04-06,7047.0,2026-04-13,7.11,10.74,hold_expiry,MEAN_REVERT,1,2026-04
POLYCAB,2026-05-06,8415.5,2026-05-13,5.61,9.56,hold_expiry,VCP,1,2026-05
POLYCAB,2026-05-29,9477.5,2026-06-01,0.03,1.28,hold_expiry,SECTOR_RS,1,2026-05
POONAWALLA,2026-04-02,393.3,2026-04-10,1.77,9.32,hold_expiry,MEAN_REVERT,1,2026-04
POONAWALLA,2026-05-06,451.7,2026-05-12,-5.0,3.68,stop_loss,IGNITE,1,2026-05
PFC,2026-02-24,416.1,2026-03-04,-5.0,1.79,stop_loss,VCP,1,2026-02
PFC,2026-03-10,408.91,2026-03-17,1.43,2.23,hold_expiry,SECTOR_RS,1,2026-03
PFC,2026-03-20,409.6,2026-03-23,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
PFC,2026-04-02,402.25,2026-04-10,8.12,9.09,hold_expiry,SECTOR_RS,1,2026-04
PFC,2026-05-07,457.55,2026-05-14,-1.33,2.12,hold_expiry,VCP,1,2026-05
POWERGRID,2026-02-27,298.65,2026-03-09,-1.16,1.37,hold_expiry,VCP,1,2026-02
POWERGRID,2026-03-12,303.6,2026-03-19,-2.27,1.94,hold_expiry,SECTOR_RS,1,2026-03
POWERGRID,2026-04-08,294.85,2026-04-16,5.9,7.51,hold_expiry,VCP,1,2026-04
POWERGRID,2026-05-05,319.45,2026-05-12,-4.12,0.64,hold_expiry,VCP,1,2026-05
PRAJIND,2026-03-04,315.6,2026-03-09,-5.0,2.17,stop_loss,SECTOR_RS,1,2026-03
PRAJIND,2026-03-17,304.65,2026-03-24,2.61,5.89,hold_expiry,IGNITE,1,2026-03
PRAJIND,2026-03-30,318.05,2026-04-08,7.66,10.63,hold_expiry,SECTOR_RS,1,2026-03
PRAJIND,2026-05-11,398.2,2026-05-13,-5.0,1.46,stop_loss,SECTOR_RS,1,2026-05
PRAJIND,2026-05-18,364.7,2026-05-25,7.94,8.73,hold_expiry,SECTOR_RS,1,2026-05
PREMIERENE,2026-03-10,747.2,2026-03-17,8.49,11.12,hold_expiry,MEAN_REVERT,1,2026-03
PREMIERENE,2026-05-01,1017.4,2026-05-08,-0.57,3.56,hold_expiry,VCP,1,2026-05
PREMIERENE,2026-05-20,992.4,2026-05-27,5.4,6.41,hold_expiry,VCP,1,2026-05
PREMIERENE,2026-06-01,1052.7,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
PRESTIGE,2026-04-06,1183.2,2026-04-13,10.25,14.39,hold_expiry,MEAN_REVERT,1,2026-04
PRESTIGE,2026-05-11,1455.5,2026-05-12,-5.0,0.6,stop_loss,VCP+SECTOR_RS,2,2026-05
PRESTIGE,2026-05-20,1387.8,2026-05-27,0.86,3.33,hold_expiry,SECTOR_RS,1,2026-05
PNB,2026-03-02,126.05,2026-03-06,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
PNB,2026-04-08,111.14,2026-04-16,2.18,3.29,hold_expiry,MEAN_REVERT,1,2026-04
PNB,2026-05-25,106.26,2026-06-01,-2.33,2.08,hold_expiry,MEAN_REVERT,1,2026-05
RRKABEL,2026-02-23,1450.7,2026-03-02,5.59,8.79,hold_expiry,VCP,1,2026-02
RRKABEL,2026-03-06,1528.5,2026-03-10,-5.0,0.36,stop_loss,SECTOR_RS,1,2026-03
RRKABEL,2026-04-08,1399.8,2026-04-16,3.94,4.61,hold_expiry,MEAN_REVERT,1,2026-04
RRKABEL,2026-05-19,1918.9,2026-05-26,3.05,5.48,hold_expiry,SECTOR_RS,1,2026-05
RRKABEL,2026-05-29,2056.3,2026-06-01,-1.38,3.58,hold_expiry,SECTOR_RS,1,2026-05
RBLBANK,2026-03-24,296.6,2026-04-02,1.48,4.16,hold_expiry,MEAN_REVERT,1,2026-03
RBLBANK,2026-04-15,319.7,2026-04-22,-0.64,1.28,hold_expiry,EARNINGS,1,2026-04
RBLBANK,2026-04-27,312.8,2026-05-04,5.56,10.5,hold_expiry,VCP,1,2026-04
RBLBANK,2026-05-13,325.75,2026-05-20,0.84,4.22,hold_expiry,VCP,1,2026-05
RBLBANK,2026-05-28,348.25,2026-06-01,-2.71,0.82,hold_expiry,VCP,1,2026-05
RECLTD,2026-03-18,344.71,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
RECLTD,2026-04-09,346.8,2026-04-17,7.64,8.91,hold_expiry,SECTOR_RS,1,2026-04
RECLTD,2026-05-11,351.55,2026-05-18,-5.0,0.6,stop_loss,SECTOR_RS,1,2026-05
RHIM,2026-04-01,364.15,2026-04-09,4.42,8.47,hold_expiry,MEAN_REVERT,1,2026-04
RHIM,2026-05-05,403.05,2026-05-12,-5.0,2.9,stop_loss,VCP,1,2026-05
RHIM,2026-05-21,398.8,2026-05-29,1.96,5.54,hold_expiry,IGNITE,1,2026-05
RITES,2026-04-07,191.74,2026-04-15,11.03,11.7,hold_expiry,MEAN_REVERT,1,2026-04
RITES,2026-05-06,226.42,2026-05-12,-5.0,1.96,stop_loss,VCP,1,2026-05
RADICO,2026-03-06,2766.9,2026-03-13,1.2,5.57,hold_expiry,IGNITE,1,2026-03
RADICO,2026-04-08,2762.3,2026-04-16,9.92,10.59,hold_expiry,SECTOR_RS,1,2026-04
RADICO,2026-05-11,3489.7,2026-05-18,-0.52,1.24,hold_expiry,SECTOR_RS,1,2026-05
RADICO,2026-05-21,3571.9,2026-05-29,-1.49,2.16,hold_expiry,VCP+SECTOR_RS,2,2026-05
RVNL,2026-02-24,321.65,2026-03-02,-5.0,0.73,stop_loss,MEAN_REVERT,1,2026-02
RVNL,2026-03-25,268.85,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
RVNL,2026-04-17,303.06,2026-04-24,0.13,2.72,hold_expiry,IGNITE,1,2026-04
RVNL,2026-05-08,305.0,2026-05-12,-5.0,0.0,stop_loss,VCP,1,2026-05
RAILTEL,2026-04-15,336.73,2026-04-22,-1.53,5.1,hold_expiry,IGNITE,1,2026-04
RAILTEL,2026-05-11,333.0,2026-05-18,-5.0,0.86,stop_loss,SECTOR_RS,1,2026-05
RAILTEL,2026-05-21,321.1,2026-05-28,1.0,2.93,hold_expiry,SECTOR_RS,1,2026-05
RAINBOW,2026-04-07,1227.3,2026-04-15,3.07,5.02,hold_expiry,SECTOR_RS+IGNITE,2,2026-04
RAINBOW,2026-04-28,1241.9,2026-05-05,1.28,3.22,hold_expiry,VCP,1,2026-04
RAINBOW,2026-05-11,1294.5,2026-05-18,4.39,4.75,hold_expiry,SECTOR_RS,1,2026-05
RAINBOW,2026-05-21,1344.8,2026-05-29,2.64,3.66,hold_expiry,SECTOR_RS,1,2026-05
RKFORGE,2026-02-19,568.14,2026-02-24,-5.0,0.0,stop_loss,IGNITE,1,2026-02
RKFORGE,2026-02-27,550.91,2026-03-02,-5.0,1.49,stop_loss,VCP,1,2026-02
RKFORGE,2026-03-06,564.29,2026-03-13,-5.0,0.17,stop_loss,SECTOR_RS,1,2026-03
RKFORGE,2026-04-21,553.26,2026-04-28,8.69,11.48,hold_expiry,IGNITE,1,2026-04
RKFORGE,2026-05-12,582.0,2026-05-18,-5.0,1.92,stop_loss,SECTOR_RS,1,2026-05
RKFORGE,2026-05-21,566.2,2026-05-28,-0.02,3.23,hold_expiry,SECTOR_RS,1,2026-05
RCF,2026-03-10,127.68,2026-03-11,-5.0,2.37,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
RCF,2026-04-08,125.51,2026-04-16,2.55,4.72,hold_expiry,SECTOR_RS,1,2026-04
RCF,2026-05-04,130.17,2026-05-11,-3.11,2.71,hold_expiry,VCP,1,2026-05
RCF,2026-05-22,130.78,2026-06-01,-5.0,2.77,stop_loss,IGNITE,1,2026-05
RTNINDIA,2026-03-18,27.75,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
RTNINDIA,2026-04-08,31.67,2026-04-16,9.57,11.62,hold_expiry,SECTOR_RS,1,2026-04
RTNINDIA,2026-05-07,39.72,2026-05-08,-5.0,0.3,stop_loss,IGNITE,1,2026-05
RAYMONDLSL,2026-03-18,845.4,2026-03-19,-5.0,0.0,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
RAYMONDLSL,2026-05-06,828.4,2026-05-07,-5.0,1.16,stop_loss,VCP,1,2026-05
RAYMONDLSL,2026-06-01,754.9,2026-06-01,0.0,0.0,hold_expiry,MEAN_REVERT,1,2026-06
RAYMOND,2026-05-06,518.65,2026-05-11,-5.0,4.89,stop_loss,IGNITE,1,2026-05
RAYMOND,2026-05-14,459.8,2026-05-21,17.77,21.78,hold_expiry,SECTOR_RS,1,2026-05
RAYMOND,2026-05-26,551.85,2026-05-27,-5.0,1.33,stop_loss,SECTOR_RS,1,2026-05
RAYMOND,2026-06-01,530.0,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
REDINGTON,2026-02-27,280.45,2026-03-02,-5.0,1.07,stop_loss,IGNITE,1,2026-02
REDINGTON,2026-03-10,259.3,2026-03-11,-5.0,0.54,stop_loss,IGNITE,1,2026-03
REDINGTON,2026-04-09,218.2,2026-04-17,7.55,11.14,hold_expiry,MEAN_REVERT,1,2026-04
REDINGTON,2026-05-20,224.18,2026-05-27,-0.62,1.84,hold_expiry,SECTOR_RS,1,2026-05
RELIANCE,2026-04-20,1363.3,2026-04-27,0.18,0.61,hold_expiry,EARNINGS,1,2026-04
RELIANCE,2026-05-01,1430.8,2026-05-08,0.31,2.98,hold_expiry,SECTOR_RS,1,2026-05
RPOWER,2026-03-20,22.62,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
RPOWER,2026-03-27,21.35,2026-03-30,-5.0,1.31,stop_loss,MEAN_REVERT,1,2026-03
RPOWER,2026-04-15,28.94,2026-04-22,4.53,5.39,hold_expiry,IGNITE,1,2026-04
RPOWER,2026-05-11,27.99,2026-05-18,-5.0,2.18,stop_loss,SECTOR_RS,1,2026-05
RPOWER,2026-05-29,27.64,2026-06-01,-3.18,1.88,hold_expiry,MEAN_REVERT,1,2026-05
ROUTE,2026-03-18,480.7,2026-03-23,-5.0,1.2,stop_loss,MEAN_REVERT+IGNITE,2,2026-03
ROUTE,2026-04-27,531.6,2026-05-04,2.49,3.16,hold_expiry,IGNITE,1,2026-04
ROUTE,2026-05-11,535.55,2026-05-12,-5.0,0.48,stop_loss,SECTOR_RS,1,2026-05
ROUTE,2026-05-15,503.55,2026-05-22,1.55,4.9,hold_expiry,SECTOR_RS,1,2026-05
SBFC,2026-04-08,88.44,2026-04-16,10.74,15.15,hold_expiry,MEAN_REVERT,1,2026-04
SBFC,2026-05-07,96.76,2026-05-13,-5.0,4.58,stop_loss,VCP,1,2026-05
SBFC,2026-05-29,94.3,2026-06-01,-2.18,2.86,hold_expiry,VCP+SECTOR_RS,2,2026-05
SBICARD,2026-03-25,700.2,2026-03-30,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
SBICARD,2026-04-08,671.25,2026-04-16,2.14,4.25,hold_expiry,MEAN_REVERT,1,2026-04
SBILIFE,2026-02-18,2056.74,2026-02-25,0.68,3.52,hold_expiry,VCP,1,2026-02
SBILIFE,2026-04-08,1907.6,2026-04-16,3.52,4.37,hold_expiry,MEAN_REVERT,1,2026-04
SBILIFE,2026-05-25,1901.9,2026-06-01,-5.0,0.26,stop_loss,VCP+SECTOR_RS,2,2026-05
SJVN,2026-02-25,75.16,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
SJVN,2026-05-08,78.79,2026-05-12,-5.0,0.0,stop_loss,VCP,1,2026-05
SJVN,2026-05-15,77.42,2026-05-18,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-05
SJVN,2026-05-28,75.52,2026-06-01,-3.46,3.02,hold_expiry,MEAN_REVERT,1,2026-05
SKFINDIA,2026-02-23,1795.1,2026-03-02,-5.0,6.62,stop_loss,IGNITE,1,2026-02
SKFINDIA,2026-04-02,1534.1,2026-04-10,5.61,6.69,hold_expiry,MEAN_REVERT,1,2026-04
SKFINDIA,2026-05-06,1692.2,2026-05-13,0.04,5.02,hold_expiry,VCP,1,2026-05
SRF,2026-03-12,2626.3,2026-03-13,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
SRF,2026-03-18,2569.4,2026-03-23,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
