symbol,entry_date,entry_price,exit_date,exit_price,pnl_pct,max_gain_pct,exit_reason,price,dist_20d,rsi,vol_ratio_10_50,range5_pct,ret_20d,bb_width,month
MARICO,2026-05-22,824.45,2026-05-29,821.7,-0.33,2.49,hold_expiry,824.4500122070312,2.87,67.5,0.84,2.9,4.76,12.29,2026-05
MARUTI,2026-05-06,13722.0,2026-05-13,13035.9,-5.0,1.08,stop_loss,13722.0,1.82,58.8,0.92,7.76,0.88,6.59,2026-05
MARUTI,2026-05-25,13170.0,2026-06-01,12946.0,-1.7,2.57,hold_expiry,13170.0,5.77,42.5,0.57,3.79,2.16,8.31,2026-05
MASTEK,2026-05-06,1692.7,2026-05-12,1608.06,-5.0,1.32,stop_loss,1692.699951171875,5.77,49.4,0.5,5.01,6.75,13.89,2026-05
MASTEK,2026-06-01,1650.0,2026-06-01,1650.0,0.0,0.0,hold_expiry,1650.0,4.01,54.3,0.72,7.17,-0.54,10.85,2026-06
MFSL,2026-03-02,1806.8,2026-03-05,1716.46,-5.0,0.0,stop_loss,1806.800048828125,4.53,60.1,0.98,5.9,7.89,14.12,2026-03
MFSL,2026-05-20,1625.4,2026-05-27,1682.3,3.5,7.54,hold_expiry,1625.4000244140625,5.43,55.9,0.86,5.3,1.88,9.48,2026-05
MAXHEALTH,2026-03-04,1053.7,2026-03-11,1032.2,-2.04,0.95,hold_expiry,1053.699951171875,5.29,49.5,0.97,7.03,2.75,10.18,2026-03
MAXHEALTH,2026-04-21,1020.25,2026-04-28,1004.75,-1.52,0.0,hold_expiry,1020.25,0.52,66.3,0.97,6.83,7.05,10.65,2026-04
MAXHEALTH,2026-05-07,1015.3,2026-05-14,1049.55,3.37,4.18,hold_expiry,1015.2999877929688,1.34,53.4,0.59,3.42,6.32,8.29,2026-05
MAZDOCK,2026-05-07,2683.3,2026-05-11,2549.14,-5.0,0.56,stop_loss,2683.300048828125,4.51,57.8,0.85,6.72,10.17,13.82,2026-05
METROPOLIS,2026-02-23,484.44,2026-03-02,460.22,-5.0,0.0,stop_loss,484.443359375,5.01,55.4,0.48,5.73,6.34,12.72,2026-02
METROPOLIS,2026-05-04,491.43,2026-05-11,558.8,13.71,16.75,hold_expiry,491.4295654296875,0.5,67.7,0.42,5.07,14.31,12.98,2026-05
MINDACORP,2026-02-20,583.3,2026-02-27,554.13,-5.0,0.44,stop_loss,583.2999877929688,3.89,59.9,0.76,5.6,7.55,13.04,2026-02
MINDACORP,2026-05-06,526.65,2026-05-13,509.5,-3.26,3.07,hold_expiry,526.6500244140625,4.55,56.3,0.95,3.17,4.25,8.93,2026-05
MOTILALOFS,2026-05-22,849.45,2026-05-29,879.5,3.54,7.01,hold_expiry,849.4500122070312,5.88,53.9,0.62,5.39,7.0,14.93,2026-05
MPHASIS,2026-05-25,2244.0,2026-06-01,2310.5,2.96,5.75,hold_expiry,2244.0,4.48,54.8,0.93,5.14,-1.16,10.02,2026-05
MCX,2026-02-27,2443.3,2026-03-09,2577.1,5.48,6.03,hold_expiry,2443.300048828125,4.45,50.8,0.83,4.72,5.23,10.15,2026-02
MCX,2026-03-13,2498.8,2026-03-20,2414.5,-3.37,8.16,hold_expiry,2498.800048828125,4.77,63.6,0.83,7.05,6.76,14.47,2026-03
MCX,2026-05-07,3042.6,2026-05-14,3339.1,9.74,10.56,hold_expiry,3042.60009765625,0.5,67.4,0.6,6.66,14.49,14.27,2026-05
MUTHOOTFIN,2026-05-01,3424.2,2026-05-08,3528.9,3.06,5.55,hold_expiry,3424.199951171875,6.13,35.0,0.46,4.64,8.63,14.41,2026-05
MUTHOOTFIN,2026-05-14,3531.1,2026-05-15,3354.55,-5.0,0.0,stop_loss,3531.10009765625,3.15,52.6,0.67,7.63,-1.13,7.45,2026-05
NATCOPHARM,2026-04-02,1027.55,2026-04-10,1104.2,7.46,10.44,hold_expiry,1027.550048828125,2.42,52.1,0.46,7.96,7.81,13.78,2026-04
NATCOPHARM,2026-04-29,1093.6,2026-05-06,1150.1,5.17,6.97,hold_expiry,1093.5999755859375,3.63,45.7,0.38,5.08,12.26,14.61,2026-04
NATCOPHARM,2026-05-22,1169.7,2026-05-29,1111.21,-5.0,2.76,stop_loss,1169.699951171875,4.65,59.9,0.74,6.0,7.32,13.81,2026-05
NBCC,2026-05-04,92.52,2026-05-11,95.7,3.44,10.19,hold_expiry,92.5199966430664,4.12,62.5,0.75,5.59,9.7,14.17,2026-05
NBCC,2026-05-22,94.82,2026-05-29,100.26,5.74,8.28,hold_expiry,94.81999969482422,6.99,54.4,0.92,6.48,-0.62,9.08,2026-05
NCC,2026-05-11,166.71,2026-05-18,158.37,-5.0,0.4,stop_loss,166.7100067138672,2.95,65.3,0.89,4.13,9.76,11.35,2026-05
NHPC,2026-04-06,76.16,2026-04-13,77.66,1.97,3.12,hold_expiry,76.16000366210938,2.91,55.0,0.87,7.23,2.71,7.36,2026-04
NHPC,2026-05-05,83.17,2026-05-11,79.01,-5.0,1.09,stop_loss,83.16999816894531,4.22,60.0,0.86,6.44,9.91,14.15,2026-05
NLCINDIA,2026-02-18,264.75,2026-02-25,263.45,-0.49,2.46,hold_expiry,264.75,1.36,50.3,0.84,7.32,6.54,10.49,2026-02
NMDC,2026-02-19,79.22,2026-02-26,82.56,4.22,5.48,hold_expiry,79.22000122070312,5.51,51.3,0.93,4.4,4.34,12.36,2026-02
NMDC,2026-03-12,80.87,2026-03-16,76.83,-5.0,0.47,stop_loss,80.87000274658203,3.22,54.8,0.84,7.09,-1.67,7.1,2026-03
NMDC,2026-03-20,79.78,2026-03-23,75.79,-5.0,0.0,stop_loss,79.77999877929688,4.52,44.9,0.8,6.15,-0.44,7.54,2026-03
NMDC,2026-05-04,89.09,2026-05-11,86.79,-2.58,2.02,hold_expiry,89.08999633789062,3.97,61.9,0.97,5.06,9.45,14.03,2026-05
NMDC,2026-05-25,90.19,2026-06-01,92.37,2.42,3.89,hold_expiry,90.19000244140625,4.31,53.6,0.89,4.45,-0.78,7.39,2026-05
NSLNISP,2026-05-04,42.84,2026-05-11,43.04,0.47,4.97,hold_expiry,42.84000015258789,1.61,60.8,0.8,6.43,14.67,12.62,2026-05
NSLNISP,2026-05-27,46.01,2026-06-01,50.5,9.76,14.37,hold_expiry,46.0099983215332,1.31,57.3,0.99,7.3,7.7,10.02,2026-05
NTPC,2026-02-18,368.4,2026-02-25,384.9,4.48,5.47,hold_expiry,368.3999938964844,0.97,63.6,0.81,2.65,9.59,13.36,2026-02
NTPC,2026-05-01,399.15,2026-05-08,402.15,0.75,1.49,hold_expiry,399.1499938964844,3.68,67.1,0.72,5.41,10.98,14.98,2026-05
NTPC,2026-05-13,390.45,2026-05-20,392.45,0.51,2.07,hold_expiry,390.45001220703125,5.78,36.9,0.64,5.0,-0.09,5.33,2026-05
NTPC,2026-05-27,398.15,2026-06-01,378.24,-5.0,0.88,stop_loss,398.1499938964844,1.72,47.6,0.78,4.31,-0.25,4.66,2026-05
NH,2026-02-25,1864.2,2026-03-04,1770.99,-5.0,0.74,stop_loss,1864.199951171875,1.88,66.2,0.91,3.78,7.0,11.18,2026-02
NH,2026-04-15,1797.6,2026-04-22,1811.3,0.76,2.25,hold_expiry,1797.5999755859375,1.16,67.6,0.83,6.79,7.72,12.49,2026-04
NH,2026-04-29,1770.4,2026-05-06,1840.4,3.95,5.26,hold_expiry,1770.4000244140625,3.68,59.1,0.76,3.62,10.28,14.95,2026-04
NAVA,2026-02-18,564.9,2026-02-25,583.2,3.24,3.54,hold_expiry,564.9000244140625,4.15,55.3,0.67,5.13,6.25,9.96,2026-02
NAVA,2026-05-13,693.1,2026-05-15,658.44,-5.0,4.46,stop_loss,693.0999755859375,6.26,52.3,0.57,7.16,10.63,14.89,2026-05
NAVINFLUOR,2026-02-26,6484.5,2026-03-02,6160.27,-5.0,0.0,stop_loss,6484.5,6.9,51.7,0.64,6.45,6.32,10.93,2026-02
NAVINFLUOR,2026-03-18,6337.5,2026-03-23,6020.62,-5.0,0.53,stop_loss,6337.5,4.93,47.5,0.9,7.08,-0.77,9.47,2026-03
NAVINFLUOR,2026-04-17,6284.0,2026-04-24,6452.0,2.67,5.03,hold_expiry,6284.0,2.74,54.4,0.63,7.09,0.03,10.28,2026-04
NAVINFLUOR,2026-05-19,7075.5,2026-05-26,7396.0,4.53,6.35,hold_expiry,7075.5,1.73,65.8,0.65,5.31,12.9,14.95,2026-05
NAVINFLUOR,2026-05-29,7129.0,2026-06-01,6998.5,-1.83,1.27,hold_expiry,7129.0,5.26,52.2,0.77,7.96,4.89,9.18,2026-05
NESTLEIND,2026-02-18,1300.9,2026-02-25,1323.4,1.73,2.61,hold_expiry,1300.9000244140625,2.42,56.4,0.68,2.97,1.93,3.52,2026-02
NESTLEIND,2026-05-22,1423.1,2026-05-29,1421.5,-0.11,1.48,hold_expiry,1423.0999755859375,5.01,37.9,0.9,4.0,0.41,6.84,2026-05
NETWORK18,2026-05-06,34.76,2026-05-12,33.02,-5.0,2.5,stop_loss,34.7599983215332,6.93,43.5,0.61,3.91,8.25,13.92,2026-05
NEULANDLAB,2026-05-29,17088.0,2026-06-01,17198.0,0.64,3.49,hold_expiry,17088.0,6.65,43.0,0.69,4.5,5.98,9.52,2026-05
NEWGEN,2026-05-07,500.65,2026-05-12,475.62,-5.0,2.67,stop_loss,500.6499938964844,6.25,56.7,0.82,6.27,9.5,14.39,2026-05
NAM-INDIA,2026-02-26,943.65,2026-03-02,896.47,-5.0,0.0,stop_loss,943.6500244140625,6.48,53.9,0.66,5.78,7.46,13.87,2026-02
NAM-INDIA,2026-05-22,1080.4,2026-05-29,1100.2,1.83,3.85,hold_expiry,1080.4000244140625,3.96,60.7,0.94,6.05,9.16,13.97,2026-05
NIVABUPA,2026-02-20,76.92,2026-02-27,75.09,-2.38,0.33,hold_expiry,76.91999816894531,4.46,35.6,0.38,2.25,-0.1,5.38,2026-02
NIVABUPA,2026-04-30,78.32,2026-05-08,81.29,3.79,4.57,hold_expiry,78.31999969482422,4.27,63.4,0.63,6.38,8.24,14.62,2026-04
NIVABUPA,2026-05-27,83.61,2026-06-01,84.5,1.06,1.96,hold_expiry,83.61000061035156,6.86,60.2,0.65,6.89,6.17,11.56,2026-05
OBEROIRLTY,2026-05-05,1664.24,2026-05-12,1624.69,-2.38,2.92,hold_expiry,1664.2412109375,5.0,46.5,0.82,4.45,9.63,12.79,2026-05
OBEROIRLTY,2026-05-22,1659.6,2026-06-01,1649.4,-0.61,5.09,hold_expiry,1659.5999755859375,4.26,44.0,0.65,7.08,-1.5,8.47,2026-05
ONGC,2026-04-17,284.05,2026-04-24,284.8,0.26,2.02,hold_expiry,284.04998779296875,3.05,67.9,0.89,3.86,7.29,13.55,2026-04
ONGC,2026-05-04,292.9,2026-05-11,278.25,-5.0,1.02,stop_loss,292.8999938964844,4.75,57.3,0.71,7.52,3.92,9.07,2026-05
ONGC,2026-05-18,297.2,2026-05-25,284.95,-4.12,1.53,hold_expiry,297.20001220703125,3.35,46.2,0.85,6.31,4.98,11.0,2026-05
OIL,2026-03-19,477.05,2026-03-27,478.0,0.2,2.71,hold_expiry,477.04998779296875,5.77,51.6,0.91,6.37,0.07,6.13,2026-03
OIL,2026-04-06,472.2,2026-04-13,477.15,1.05,3.56,hold_expiry,472.20001220703125,6.12,46.5,0.76,6.59,-1.44,4.91,2026-04
OIL,2026-04-23,473.9,2026-04-30,490.8,3.57,6.41,hold_expiry,473.8999938964844,3.78,50.2,0.83,4.27,1.99,5.24,2026-04
OLECTRA,2026-05-07,1269.8,2026-05-14,1265.8,-0.32,10.09,hold_expiry,1269.800048828125,2.85,59.3,0.53,4.75,12.24,11.3,2026-05
OFSS,2026-05-25,9703.0,2026-06-01,10191.0,5.03,9.08,hold_expiry,9703.0,2.96,57.0,0.79,5.76,4.29,10.67,2026-05
POLICYBZR,2026-04-16,1550.5,2026-04-23,1670.8,7.76,8.84,hold_expiry,1550.5,0.86,66.4,0.62,7.86,5.1,9.27,2026-04
PCBL,2026-05-11,294.15,2026-05-12,279.44,-5.0,0.29,stop_loss,294.1499938964844,6.02,55.4,0.53,7.06,9.4,14.32,2026-05
PGEL,2026-02-27,627.9,2026-03-02,596.51,-5.0,0.0,stop_loss,627.9000244140625,1.06,66.4,0.57,5.67,11.57,13.43,2026-02
PIIND,2026-05-01,3054.8,2026-05-08,3110.8,1.83,2.62,hold_expiry,3054.800048828125,4.0,60.1,0.95,5.45,9.21,14.32,2026-05
PIIND,2026-05-13,3051.0,2026-05-20,2898.45,-5.0,4.69,stop_loss,3051.0,4.12,47.5,0.72,4.8,-1.97,4.68,2026-05
PNBHOUSING,2026-05-18,1045.2,2026-05-25,1085.6,3.87,5.13,hold_expiry,1045.199951171875,4.62,50.5,0.63,4.04,6.75,10.37,2026-05
PNBHOUSING,2026-05-28,1077.9,2026-05-29,1024.01,-5.0,0.75,stop_loss,1077.9000244140625,2.45,45.5,0.51,5.46,3.08,5.77,2026-05
PNCINFRA,2026-05-12,218.75,2026-05-19,214.09,-2.13,4.69,hold_expiry,218.75,6.86,44.5,0.54,5.8,11.09,14.98,2026-05
PTCIL,2026-02-25,18047.0,2026-03-02,17144.65,-5.0,1.03,stop_loss,18047.0,4.26,57.9,0.92,5.67,-1.74,7.63,2026-02
PTCIL,2026-05-11,17058.0,2026-05-18,16205.1,-5.0,1.35,stop_loss,17058.0,1.97,65.4,0.71,7.6,14.28,12.74,2026-05
PTCIL,2026-05-26,16531.0,2026-06-01,18489.0,11.84,15.96,hold_expiry,16531.0,4.99,39.3,0.65,6.04,3.89,11.22,2026-05
PAGEIND,2026-04-01,32492.26,2026-04-09,35809.22,10.21,10.91,hold_expiry,32492.26171875,2.48,56.9,0.93,7.01,4.64,8.53,2026-04
PAGEIND,2026-05-04,36810.29,2026-05-11,36103.07,-1.92,2.12,hold_expiry,36810.28515625,4.01,59.3,0.96,5.41,8.87,13.6,2026-05
PERSISTENT,2026-05-25,5038.0,2026-06-01,5402.0,7.23,9.13,hold_expiry,5038.0,2.89,57.5,0.8,5.33,4.88,11.5,2026-05
PETRONET,2026-02-18,304.0,2026-02-25,313.9,3.26,4.03,hold_expiry,304.0,1.57,57.5,0.92,7.97,10.2,12.69,2026-02
PETRONET,2026-05-05,282.55,2026-05-12,271.15,-4.03,1.31,hold_expiry,282.54998779296875,1.48,65.5,0.59,5.89,10.77,9.03,2026-05
PETRONET,2026-05-27,278.8,2026-06-01,270.45,-2.99,0.52,hold_expiry,278.79998779296875,2.79,46.4,0.51,7.3,0.74,9.79,2026-05
PFIZER,2026-03-02,4911.5,2026-03-10,4803.5,-2.2,0.0,hold_expiry,4911.5,6.57,48.0,0.39,5.53,5.23,14.4,2026-03
PFIZER,2026-04-01,4853.0,2026-04-09,4749.1,-2.14,1.16,hold_expiry,4853.0,3.1,52.2,0.37,6.46,-1.19,7.34,2026-04
PFIZER,2026-04-15,4895.4,2026-04-22,4764.1,-2.68,3.06,hold_expiry,4895.39990234375,1.38,56.1,0.38,5.05,5.89,7.68,2026-04
PFIZER,2026-05-11,4875.4,2026-05-13,4631.63,-5.0,0.5,stop_loss,4875.39990234375,3.36,48.6,0.84,5.3,0.14,6.16,2026-05
PHOENIXLTD,2026-05-06,1839.1,2026-05-12,1747.14,-5.0,0.91,stop_loss,1839.0999755859375,0.32,59.5,0.86,6.84,15.16,11.39,2026-05
PHOENIXLTD,2026-05-21,1795.7,2026-05-29,1771.2,-1.36,1.31,hold_expiry,1795.699951171875,3.24,54.7,0.72,6.93,0.58,8.09,2026-05
PIDILITIND,2026-05-26,1478.5,2026-06-01,1457.2,-1.44,1.5,hold_expiry,1478.5,2.41,63.0,0.73,5.38,6.44,11.57,2026-05
POLYMED,2026-05-04,1527.8,2026-05-11,1650.8,8.05,10.81,hold_expiry,1527.800048828125,1.78,61.3,0.58,5.24,11.51,11.62,2026-05
POLYCAB,2026-05-06,8415.5,2026-05-13,8887.5,5.61,9.56,hold_expiry,8415.5,1.28,67.7,0.83,6.96,10.72,12.74,2026-05
PFC,2026-02-24,416.1,2026-03-04,395.29,-5.0,1.79,stop_loss,416.0984191894531,1.59,56.1,0.79,4.27,10.57,13.58,2026-02
PFC,2026-05-07,457.55,2026-05-14,451.45,-1.33,2.12,hold_expiry,457.54998779296875,5.95,45.4,0.78,5.27,6.89,13.07,2026-05
POWERGRID,2026-02-27,298.65,2026-03-09,295.2,-1.16,1.37,hold_expiry,298.6499938964844,4.19,58.4,0.97,4.63,11.69,13.06,2026-02
POWERGRID,2026-03-19,296.7,2026-03-27,295.5,-0.4,4.15,hold_expiry,296.70001220703125,4.81,42.1,0.98,6.21,0.7,4.91,2026-03
POWERGRID,2026-04-08,294.85,2026-04-16,312.25,5.9,7.51,hold_expiry,294.8500061035156,4.73,45.2,1.0,7.9,-0.12,4.28,2026-04
POWERGRID,2026-05-05,319.45,2026-05-12,306.3,-4.12,0.64,hold_expiry,319.45001220703125,1.69,65.5,0.53,3.15,8.14,11.79,2026-05
PRAJIND,2026-03-24,312.6,2026-04-02,334.1,6.88,7.71,hold_expiry,312.6000061035156,6.21,47.7,0.91,7.39,2.37,7.62,2026-03
PRAJIND,2026-05-26,393.85,2026-05-29,374.16,-5.0,0.42,stop_loss,393.8500061035156,6.89,44.3,0.45,4.64,-1.7,14.29,2026-05
PREMIERENE,2026-05-01,1017.4,2026-05-08,1011.6,-0.57,3.56,hold_expiry,1017.4003295898438,3.11,62.3,0.69,5.69,10.99,14.48,2026-05
PREMIERENE,2026-05-20,992.4,2026-05-27,1046.0,5.4,6.41,hold_expiry,992.4000244140625,5.81,40.6,0.64,6.16,-0.76,9.56,2026-05
PRESTIGE,2026-05-11,1455.5,2026-05-12,1382.72,-5.0,0.6,stop_loss,1455.5,3.91,58.5,0.49,6.18,11.58,14.45,2026-05
RRKABEL,2026-02-23,1450.7,2026-03-02,1531.8,5.59,8.79,hold_expiry,1450.699951171875,3.22,56.0,0.67,5.65,9.03,12.99,2026-02
RBLBANK,2026-04-23,312.45,2026-04-30,336.55,7.71,10.63,hold_expiry,312.45001220703125,4.39,57.7,0.74,4.05,8.0,14.12,2026-04
RBLBANK,2026-05-13,325.75,2026-05-20,328.5,0.84,4.22,hold_expiry,325.75,6.9,57.1,0.82,7.96,3.12,13.16,2026-05
RBLBANK,2026-05-28,348.25,2026-06-01,338.8,-2.71,0.82,hold_expiry,348.25,1.35,53.4,0.63,7.79,3.48,9.53,2026-05
RHIM,2026-05-05,403.05,2026-05-12,382.9,-5.0,2.9,stop_loss,403.04998779296875,5.54,64.4,0.52,4.25,9.42,12.97,2026-05
RITES,2026-05-06,226.42,2026-05-12,215.1,-5.0,1.96,stop_loss,226.4199981689453,1.34,63.9,0.73,6.3,12.98,13.46,2026-05
RADICO,2026-05-15,3499.2,2026-05-22,3561.1,1.77,5.14,hold_expiry,3499.199951171875,0.95,66.9,0.98,3.88,4.76,11.34,2026-05
RADICO,2026-05-27,3439.3,2026-06-01,3506.1,1.94,3.77,hold_expiry,3439.300048828125,6.52,52.6,0.69,6.48,0.47,8.77,2026-05
RVNL,2026-05-08,305.0,2026-05-12,289.75,-5.0,0.0,stop_loss,305.0,2.2,59.0,0.69,5.95,10.91,13.72,2026-05
RAILTEL,2026-05-25,328.55,2026-06-01,312.12,-5.0,0.59,stop_loss,328.54998779296875,6.65,41.7,0.26,5.43,-1.13,11.57,2026-05
RAINBOW,2026-04-28,1241.9,2026-05-05,1257.8,1.28,3.22,hold_expiry,1241.9000244140625,6.06,53.0,0.66,7.84,6.66,14.35,2026-04
RKFORGE,2026-02-26,544.87,2026-03-06,564.29,3.56,4.43,hold_expiry,544.87255859375,6.53,46.0,0.89,5.76,6.78,13.37,2026-02
RKFORGE,2026-03-16,553.26,2026-03-19,525.6,-5.0,0.88,stop_loss,553.2590942382812,5.1,50.5,0.86,5.95,-1.27,5.45,2026-03
RCF,2026-05-04,130.17,2026-05-11,126.12,-3.11,2.71,hold_expiry,130.1699981689453,3.72,59.6,0.29,4.61,10.96,12.73,2026-05
RAYMONDLSL,2026-05-06,828.4,2026-05-07,786.98,-5.0,1.16,stop_loss,828.4000244140625,1.38,58.2,0.74,7.74,2.82,5.45,2026-05
REDINGTON,2026-05-22,221.05,2026-06-01,233.22,5.51,10.32,hold_expiry,221.0500030517578,3.15,49.3,0.66,6.61,0.93,7.54,2026-05
SBFC,2026-05-07,96.76,2026-05-13,91.92,-5.0,4.58,stop_loss,96.76000213623047,6.26,48.0,0.81,6.85,9.98,10.3,2026-05
SBFC,2026-05-29,94.3,2026-06-01,92.24,-2.18,2.86,hold_expiry,94.30000305175781,6.81,40.9,0.44,6.97,0.92,10.51,2026-05
SBILIFE,2026-02-18,2056.74,2026-02-25,2070.72,0.68,3.52,hold_expiry,2056.740966796875,0.95,67.7,0.82,3.22,0.2,4.06,2026-02
SBILIFE,2026-05-25,1901.9,2026-06-01,1806.81,-5.0,0.26,stop_loss,1901.9000244140625,0.16,67.0,0.6,3.23,5.18,5.89,2026-05
SJVN,2026-02-25,75.16,2026-03-02,71.4,-5.0,0.0,stop_loss,75.16000366210938,6.35,61.6,0.94,4.37,5.4,12.81,2026-02
SJVN,2026-05-08,78.79,2026-05-12,74.85,-5.0,0.0,stop_loss,78.79000091552734,5.07,55.3,0.76,3.12,9.2,13.25,2026-05
SJVN,2026-05-15,77.42,2026-05-18,73.55,-5.0,0.0,stop_loss,77.41999816894531,6.72,40.0,0.72,7.51,0.57,9.63,2026-05
SKFINDIA,2026-05-06,1692.2,2026-05-13,1692.8,0.04,5.02,hold_expiry,1692.199951171875,4.4,52.5,0.27,4.73,7.34,13.25,2026-05
SRF,2026-05-04,2551.4,2026-05-11,2798.5,9.68,11.0,hold_expiry,2551.39990234375,2.02,66.2,0.67,4.81,4.83,7.36,2026-05
SRF,2026-05-22,2639.4,2026-05-29,2715.8,2.89,5.19,hold_expiry,2639.39990234375,6.8,57.5,0.63,3.76,5.23,14.71,2026-05
SAGILITY,2026-04-27,42.1,2026-05-04,41.6,-1.19,0.36,hold_expiry,42.099998474121094,3.84,47.8,0.54,6.18,5.54,8.14,2026-04
SAGILITY,2026-05-07,42.81,2026-05-14,42.92,0.26,6.05,hold_expiry,42.810001373291016,1.92,49.1,0.39,6.08,0.21,5.42,2026-05
SAILIFE,2026-03-25,1012.35,2026-03-30,961.73,-5.0,0.0,stop_loss,1012.3499755859375,6.61,37.8,0.86,6.94,9.59,12.12,2026-03
SAILIFE,2026-04-15,981.3,2026-04-22,1006.0,2.52,3.41,hold_expiry,981.2999877929688,4.71,44.9,0.65,5.19,2.96,8.35,2026-04
SAILIFE,2026-05-29,1160.0,2026-06-01,1145.2,-1.28,1.34,hold_expiry,1160.0,2.09,55.5,0.91,6.88,7.24,10.07,2026-05
SAMMAANCAP,2026-02-18,148.54,2026-02-25,157.94,6.33,9.06,hold_expiry,148.5399932861328,2.52,51.6,0.37,4.57,7.58,10.88,2026-02
MOTHERSON,2026-05-13,126.32,2026-05-20,132.17,4.63,7.66,hold_expiry,126.31999969482422,5.02,48.6,0.76,7.45,2.85,11.67,2026-05
SARDAEN,2026-02-19,510.6,2026-02-26,518.9,1.63,5.13,hold_expiry,510.6000061035156,5.09,61.5,0.95,5.9,9.08,14.79,2026-02
SARDAEN,2026-05-05,585.15,2026-05-12,562.15,-3.93,3.54,hold_expiry,585.1500244140625,6.23,50.7,0.83,4.78,10.8,14.9,2026-05
SAREGAMA,2026-05-05,344.25,2026-05-12,332.8,-3.33,8.93,hold_expiry,344.25,5.68,52.1,0.85,6.3,10.66,14.73,2026-05
SCHAEFFLER,2026-02-18,3854.29,2026-02-25,4229.6,9.74,11.55,hold_expiry,3854.287353515625,4.55,65.8,0.86,5.48,9.06,13.84,2026-02
SCHAEFFLER,2026-05-11,4211.6,2026-05-18,4001.02,-5.0,0.08,stop_loss,4211.60009765625,5.25,54.4,0.8,4.85,9.51,13.81,2026-05
SCHAEFFLER,2026-05-27,4157.7,2026-06-01,4079.8,-1.87,0.06,hold_expiry,4157.7001953125,3.24,42.8,0.62,5.27,0.8,7.91,2026-05
SCHNEIDER,2026-03-19,895.2,2026-03-23,850.44,-5.0,3.33,stop_loss,895.2000122070312,5.65,49.4,0.21,7.83,-1.36,9.6,2026-03
SHREECEM,2026-02-25,26865.0,2026-03-02,25521.75,-5.0,0.58,stop_loss,26865.0,2.47,44.8,0.71,4.56,-0.7,5.64,2026-02
SHREECEM,2026-04-27,25125.0,2026-04-30,23868.75,-5.0,0.92,stop_loss,25125.0,2.95,65.9,0.82,4.33,3.69,14.49,2026-04
SHREECEM,2026-05-05,24845.0,2026-05-12,24860.0,0.06,4.61,hold_expiry,24845.0,4.04,48.2,0.55,6.53,6.4,9.83,2026-05
SHREECEM,2026-05-21,24605.0,2026-05-29,25275.0,2.72,4.04,hold_expiry,24605.0,5.33,56.6,0.48,5.81,-1.38,6.08,2026-05
SHRIRAMFIN,2026-02-18,1076.2,2026-02-25,1085.9,0.9,1.75,hold_expiry,1076.199951171875,1.11,59.7,0.65,3.68,9.15,14.5,2026-02
SHRIRAMFIN,2026-03-02,1052.5,2026-03-04,999.88,-5.0,0.0,stop_loss,1052.5,5.01,50.9,0.5,6.74,5.21,12.23,2026-03
SHYAMMETL,2026-02-26,856.35,2026-03-04,813.53,-5.0,0.82,stop_loss,856.3499755859375,6.18,48.9,0.8,5.22,0.01,10.58,2026-02
SIGNATURE,2026-05-13,896.65,2026-05-15,851.82,-5.0,3.5,stop_loss,896.6500244140625,1.47,58.0,0.66,6.69,11.88,14.7,2026-05
SOBHA,2026-02-20,1514.0,2026-02-25,1438.3,-5.0,1.61,stop_loss,1514.0,3.13,66.2,0.47,4.02,9.57,14.74,2026-02
SOLARINDS,2026-02-19,13370.0,2026-02-26,13755.0,2.88,3.55,hold_expiry,13370.0,5.38,48.1,0.57,5.24,3.64,9.41,2026-02
SOLARINDS,2026-05-07,15887.0,2026-05-14,16665.0,4.9,5.12,hold_expiry,15887.0,0.68,64.5,0.61,4.16,14.07,14.0,2026-05
SONACOMS,2026-02-23,536.05,2026-03-02,509.25,-5.0,2.02,stop_loss,536.0499877929688,2.44,53.8,0.78,4.85,10.25,13.08,2026-02
SONACOMS,2026-05-20,588.6,2026-05-27,618.7,5.11,5.64,hold_expiry,588.5999755859375,4.14,42.2,0.98,7.62,2.45,8.21,2026-05
SONACOMS,2026-06-01,600.2,2026-06-01,600.2,0.0,0.0,hold_expiry,600.2000122070312,3.47,57.4,0.54,5.37,3.87,9.61,2026-06
STARHEALTH,2026-02-19,459.35,2026-02-26,474.05,3.2,5.9,hold_expiry,459.3500061035156,5.99,43.7,0.54,6.58,5.42,14.7,2026-02
STARHEALTH,2026-03-05,459.1,2026-03-09,436.15,-5.0,1.72,stop_loss,459.1000061035156,6.04,38.3,0.92,7.62,-1.25,6.96,2026-03
STARHEALTH,2026-03-25,459.15,2026-04-06,458.55,-0.13,2.8,hold_expiry,459.1499938964844,5.61,50.0,0.86,6.43,-1.86,6.08,2026-03
STARHEALTH,2026-04-09,464.55,2026-04-17,503.35,8.35,8.86,hold_expiry,464.54998779296875,2.2,54.7,0.75,5.43,2.99,5.77,2026-04
STARHEALTH,2026-05-27,524.65,2026-06-01,532.95,1.58,2.82,hold_expiry,524.6500244140625,2.11,56.1,0.81,3.32,-0.19,6.29,2026-05
SBIN,2026-05-06,1076.59,2026-05-08,1022.76,-5.0,1.09,stop_loss,1076.5943603515625,2.23,58.6,0.69,4.93,3.25,7.48,2026-05
SAIL,2026-02-18,159.21,2026-02-25,164.93,3.59,5.02,hold_expiry,159.2100067138672,2.33,53.0,0.87,5.95,8.71,11.62,2026-02
