date,symbol,action,score,price,pe_ratio,roe,debt_to_equity,reason,rank,sector,price_7d,price_30d,price_90d,return_7d,return_30d,return_90d,hybrid_fundamental_quality,hybrid_momentum_technical,hybrid_volume_strength,hybrid_multi_timeframe,hybrid_ml_signal,hybrid_risk_adjustment,score_v2,regime,hybrid_growth,hybrid_value,sleeve,fq_score,turbo_score_recomputed,picking_rank,active_oracle,exit_rule
2026-04-22 12:21:32.754138,NESTLEIND,HIGH MOMENTUM NEW POSITION,82.114,1415.8,77.7485,55.223200000000006,8.613,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Consumer Defensive,1458.5999755859375,1431.800048828125,,3.02,1.13,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.761322,NMDC,INCREASE,80.58482875000001,88.63,11.290445,22.03,11.21,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,90.37000274658205,89.6500015258789,,1.96,1.15,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.767585,ABB,HOLD,80.1537733125,7817.0,98.849266,22.391,1.082,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,7230.0,6813.0,,-7.51,-12.84,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.773761,ADANIPORTS,WATCHLIST,79.1408064375,1594.8,27.634727,19.407,4.328,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,1657.300048828125,1801.5,,3.92,12.96,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.779312,MAHABANK,EXIT 75-80 - Strong exhaustion,78.47826168750001,81.29,9.654394,22.66,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,78.37000274658203,80.95999908447266,,-3.59,-0.41,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.785230,CUMMINSIND,HOLD,77.5058576875,5191.3,64.21697,26.4493,0.308,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,5266.39990234375,5376.0,,1.45,3.56,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.790927,ALKEM,WATCHLIST,77.275006625,5692.5,28.745646,18.0684,17.056,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,5400.0,5414.5,,-5.14,-4.88,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.796531,CGPOWER,WATCHLIST,76.64026456250002,831.4,115.95537,25.3541,1.519,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,813.3499755859375,874.2000122070312,,-2.17,5.15,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.802396,ICICIBANK,EXIT NOW - Heavy exhaustion,74.3494085625,1370.2,18.310837,16.359,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1263.4000244140625,1281.5,,-7.79,-6.47,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.807655,AXISBANK,HOLD,73.84564481250001,1385.0,16.425522,13.625,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1268.300048828125,1305.0,,-8.43,-5.78,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.813384,FEDERALBNK,EXIT NOW - Heavy exhaustion,73.3072960625,297.0,18.0,12.0412,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,286.95001220703125,289.95001220703125,,-3.38,-2.37,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.819099,TORNTPOWER,WATCHLIST,72.865129375,1650.0,26.202953,16.9654,53.715,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Utilities,1736.0,1483.9000244140625,,5.21,-10.07,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.824541,POWERGRID,WATCHLIST,72.765409375,320.5,20.571245,16.7505,141.186,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Utilities,318.3500061035156,294.79998779296875,,-0.67,-8.02,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.829923,SBIN,HOLD,72.39501981250001,1103.3,12.013285,15.9252,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1068.449951171875,961.7999877929688,,-3.16,-12.83,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.835187,CANBK,EXIT NOW - Heavy exhaustion,71.0574616875,145.83,6.548271,18.215,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,134.64999389648438,132.69000244140625,,-7.67,-9.01,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.840420,INDIANB,HOLD,70.6628498125,927.1,10.84708,15.752,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,851.8499755859375,849.0499877929688,,-8.12,-8.42,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.845895,NTPC,WATCHLIST,70.57760437499999,405.9,22.462645,12.7247,118.127,🟢 BUY (SIDEWAYS-Q1: MEDIUM),0,Utilities,399.1499938964844,389.7999877929687,,-1.66,-3.97,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.851473,UNIONBANK,BOOK_PROFIT,70.56307168750001,196.56,7.9258065,15.561,0.0,🟢 BUY (VALUE) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,165.94000244140625,165.49000549316406,,-15.58,-15.81,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.856802,LICI,SELL,70.11592668750001,823.65,9.827587,37.9798,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,797.9000244140625,834.8499755859375,,-3.13,1.36,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.862103,ICICIGI,HOLD,69.4148891875,1822.5,33.35956,17.851,0.0,🟢 STRONG BUY,0,Financial Services,1763.199951171875,1852.0,,-3.25,1.62,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.867480,IOB,HOLD,69.09019168750001,35.38,14.382114,15.338,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,35.0,33.880001068115234,,-1.07,-4.24,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.872764,GICRE,HOLD,68.43431293750001,399.85,7.2845693,10.142,0.0,🟢 BUY (VALUE),0,Financial Services,393.3999938964844,389.6499938964844,,-1.61,-2.55,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.877975,KOTAKBANK,HOLD,66.9304266875,378.3,19.994715,14.0492,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,383.2999877929687,392.0499877929687,,1.32,3.63,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.883231,CENTRALBK,HOLD,65.6575679375,36.83,6.7702208,13.226,0.0,🟢 BUY (VALUE),0,Financial Services,36.41999816894531,31.280000686645508,,-1.11,-15.07,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.888586,BANKBARODA,EXIT NOW - Heavy exhaustion,64.18091356250001,282.82,7.5138154,12.813,0.0,🟢 BUY (VALUE),0,Financial Services,263.4599914550781,269.29998779296875,,-6.85,-4.78,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.893794,PNB,HOLD,63.896792937499995,114.88,7.421189,12.706,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,109.36000061035156,104.93000030517578,,-4.81,-8.66,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.899014,BANKINDIA,HOLD,62.3408829375,153.42,7.1093607,12.05,0.0,🟢 BUY (VALUE),0,Financial Services,139.8699951171875,143.86000061035156,,-8.83,-6.23,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.904276,UCOBANK,HOLD,61.9263641875,27.05,13.131068,8.567,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,26.350000381469727,25.450000762939453,,-2.59,-5.91,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.909595,ICICIPRULI,SELL,60.3904210625,543.9,48.9559,12.579,19.037,🟢 BUY,0,Financial Services,513.8499755859375,527.0499877929688,,-5.52,-3.1,,,,,,,,,,,,,,,,,
2026-04-22 12:21:32.914894,BAJAJHLDNG,EXIT NOW - Heavy exhaustion,60.1487010625,10379.5,13.1529255,10.4019,0.019,🟢 BUY (VALUE),0,Financial Services,10267.0,10660.0,,-1.08,2.7,,,,,,,,,,,,,,,,,
2026-04-25 09:57:12.982937,NESTLEIND,NEW POSITION,82.0135,1421.3,78.09341,53.69330000000001,8.613,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Consumer Defensive,1457.0999755859375,1428.5999755859375,,2.52,0.51,,,,,,,,,,,,,,,,,
2026-04-25 09:57:12.990058,NMDC,INCREASE,81.2371558125,89.29,11.374522,22.03,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,89.08999633789062,90.66999816894531,,-0.22,1.55,,,,,,,,,,,,,,,,,
2026-04-25 09:57:12.996754,ABB,HOLD,79.348443328125,7328.5,93.01307,22.391,1.082,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,7236.5,6804.0,,-1.26,-7.16,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.003476,CUMMINSIND,HOLD,78.439221728125,5232.0,64.51295,26.4493,0.308,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,5289.0,5418.5,,1.09,3.56,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.009977,MAHABANK,EXIT,78.284565421875,77.9,8.541667,22.66,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,79.30000305175781,80.18000030517578,,1.8,2.93,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.016138,NATIONALUM,HOLD,78.12975953125,437.05,13.073586,29.5861,0.282,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,407.7999877929687,416.20001220703125,,-6.69,-4.77,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.022604,DRREDDY,NEW POSITION,77.0445237,1317.1,19.417662,16.1,18.026,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,1287.199951171875,1327.9000244140625,,-2.27,0.82,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.028841,MARICO,HOLD,76.328116184375,783.3,59.161633,40.9811,13.671,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Consumer Defensive,784.5499877929688,830.0,,0.16,5.96,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.035267,AUROPHARMA,HOLD,75.44132264375,1413.8,23.528042,10.6754,22.248,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,1376.0,1461.199951171875,,-2.67,3.35,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.041251,AXISBANK,HOLD,74.19410464687502,1365.9,16.206692,13.625,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1275.0999755859375,1299.300048828125,,-6.65,-4.88,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.047521,TORNTPOWER,HOLD,74.14082115625001,1699.5,27.027672,16.9654,53.715,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Utilities,1724.0,1468.5,,1.44,-13.59,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.053642,FEDERALBNK,HOLD,73.358012834375,293.0,17.74682,12.0412,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,289.1499938964844,290.20001220703125,,-1.31,-0.96,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.059827,ICICIBANK,HOLD,72.602352140625,1326.2,17.729944,16.359,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1270.800048828125,1279.0999755859375,,-4.18,-3.55,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.065907,SBIN,HOLD,72.11375495312501,1101.1,11.990634,15.9252,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1068.4000244140625,968.5,,-2.97,-12.04,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.072488,OFSS,HOLD,71.8315998125,8949.0,29.585426,32.606,0.415,🟢 BUY (VALUE) (SIDEWAYS-Q1: MEDIUM),0,Technology,9459.0107421875,9882.0,,5.7,10.43,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.079278,CANBK,HOLD,69.454365421875,140.85,6.324652,18.215,0.0,🟢 STRONG BUY (UNDERVALUED),0,Financial Services,134.8000030517578,133.14999389648438,,-4.3,-5.47,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.085712,LICI,HOLD,68.843981671875,811.05,9.671476,37.9798,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,802.0,427.45001220703125,,-1.12,-47.3,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.091817,INDIANB,HOLD,68.53071245312499,909.9,10.647087,15.752,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,830.3499755859375,833.5499877929688,,-8.74,-8.39,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.098442,GICRE,HOLD,67.973578234375,397.9,7.2516856,10.142,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,409.3500061035156,393.45001220703125,,2.88,-1.12,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.104579,KOTAKBANK,HOLD,67.37573467812501,370.85,19.611317,14.0492,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,371.6499938964844,388.6499938964844,,0.22,4.8,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.110878,IOB,HOLD,66.787547921875,35.01,14.231707,15.338,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,34.869998931884766,33.630001068115234,,-0.4,-3.94,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.116692,ICICIGI,HOLD,66.04372229687499,1772.1,32.051003,17.851,0.0,🟢 BUY (CONCENTRATION RISK),0,Financial Services,1756.800048828125,1860.300048828125,,-0.86,4.98,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.123138,UNIONBANK,HOLD,65.35576792187501,177.0,6.954813,15.708,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,163.77000427246094,167.55999755859375,,-7.47,-5.33,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.129271,CENTRALBK,HOLD,64.95439198437501,36.01,6.619485,13.226,0.0,🟢 BUY (VALUE),0,Financial Services,35.58000183105469,31.020000457763672,,-1.19,-13.86,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.140063,PNB,HOLD,63.314198234375,113.09,7.300839,12.706,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,108.68000030517578,105.91000366210938,,-3.9,-6.35,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.146474,BANKBARODA,HOLD,62.560228390625,274.13,7.2829437,12.813,0.0,🟢 BUY (VALUE),0,Financial Services,265.1000061035156,270.54998779296875,,-3.29,-1.31,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.152744,BANKINDIA,HOLD,61.350220734375,147.44,6.8354197,12.05,0.0,🟢 BUY (VALUE),0,Financial Services,138.66000366210938,140.40357971191406,,-5.95,-4.77,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.158916,UCOBANK,HOLD,61.021591046875,26.47,12.849515,8.567,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,26.6299991607666,25.40999984741211,,0.6,-4.0,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.164929,BAJAJHLDNG,SELL,60.45078558437501,10259.5,12.987038,10.4019,0.019,🟢 BUY (VALUE),0,Financial Services,10376.0,10705.0,,1.14,4.34,,,,,,,,,,,,,,,,,
2026-04-25 09:57:13.171016,ICICIPRULI,SELL,59.66260526562501,514.2,46.407944,12.579,19.037,🟢 BUY (CONCENTRATION RISK),0,Financial Services,535.5499877929688,522.7000122070312,,4.15,1.65,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.542440,NATIONALUM,NEW POSITION,82.65636774218751,441.5,13.2067,29.5861,0.282,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,406.5499877929687,424.45001220703125,,-7.92,-3.86,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.548925,NESTLEIND,NEW POSITION,82.245925,1440.0,79.38258,52.87220000000001,8.613,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Consumer Defensive,1486.0999755859375,1421.5,,3.2,-1.28,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.554861,NMDC,INCREASE,81.80543569687501,90.9,11.579618,22.03,11.21,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,89.18000030517578,87.98999786376953,,-1.89,-3.2,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.560933,ADANIPORTS,HOLD,80.34611088515626,1637.6,28.405897,19.407,4.328,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,1748.300048828125,1804.5999755859375,,6.76,10.2,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.566981,COALINDIA,NEW POSITION,79.0623832140625,467.0,9.636814,35.6775,12.976,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Energy,470.2000122070313,457.8999938964844,,0.69,-1.95,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.572933,CUMMINSIND,HOLD,78.55657195046876,5258.0,64.82555,26.4493,0.308,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,5324.5,5881.0,,1.26,11.85,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.578623,ONGC,HOLD,77.37118192812501,301.3,9.96033,10.5479,43.805,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Energy,280.79998779296875,265.3999938964844,,-6.8,-11.92,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.584453,ABB,HOLD,77.36211083203125,7288.0,92.53428,22.391,1.082,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,7182.5,7253.0,,-1.45,-0.48,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.590482,HINDALCO,HOLD,76.66940429375,1074.3,14.856868,12.9344,57.571,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Basic Materials,1045.800048828125,1126.699951171875,,-2.65,4.88,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.596300,MAHABANK,HOLD,76.48864135546876,77.74,8.524122,22.66,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,83.62999725341797,79.2699966430664,,7.58,1.97,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.601811,TORNTPOWER,HOLD,74.97745163593751,1754.9,27.890974,16.9654,53.715,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Utilities,1734.0,1420.300048828125,,-1.19,-19.07,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.607527,OFSS,HOLD,73.16737989687499,9570.0,31.654154,32.606,0.415,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Technology,9424.5,9964.0,,-1.52,4.12,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.613152,SBIN,HOLD,72.41806522421876,1091.3,11.882623,15.9252,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1096.0,964.4000244140625,,0.43,-11.63,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.618718,FEDERALBNK,HOLD,72.33200320859376,290.6,17.612122,12.0412,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,293.0,288.95001220703125,,0.83,-0.57,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.625225,AXISBANK,HOLD,69.69102616171877,1289.0,15.258049,13.152,0.0,🟢 STRONG BUY (UNDERVALUED),0,Financial Services,1294.199951171875,1286.5999755859375,,0.4,-0.19,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.630831,ICICIBANK,HOLD,69.66808803515626,1292.0,17.27966,16.359,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,1279.5,1256.4000244140625,,-0.97,-2.76,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.636894,LICI,HOLD,68.27849541796876,817.7,9.754265,37.9798,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,807.25,411.3500061035156,,-1.28,-49.69,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.642654,GICRE,HOLD,67.31089455859376,399.55,7.277777,10.142,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,399.9500122070313,381.25,,0.1,-4.58,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.648690,IOB,HOLD,67.14865135703126,34.97,14.215447,15.338,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,35.16999816894531,33.41999816894531,,0.57,-4.43,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.654833,KOTAKBANK,HOLD,67.01143366953126,377.95,19.976215,14.0492,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,376.6000061035156,384.20001220703125,,-0.36,1.65,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.660591,INDIANB,HOLD,66.77517811328124,896.1,10.4782505,15.752,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,866.8499755859375,833.0,,-3.26,-7.04,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.666371,ICICIGI,HOLD,64.65343057421875,1771.8,32.074585,17.851,0.0,🟢 BUY (CONCENTRATION RISK),0,Financial Services,1809.9000244140625,1792.199951171875,,2.15,1.15,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.671962,CANBK,HOLD,63.55609135546875,137.1,6.1562643,18.215,0.0,🟢 BUY (VALUE),0,Financial Services,138.0399932861328,130.8000030517578,,0.69,-4.6,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.677466,CENTRALBK,HOLD,63.33109799609375,36.06,6.628677,13.226,0.0,🟢 BUY (VALUE),0,Financial Services,36.72999954223633,30.770000457763672,,1.86,-14.67,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.683122,PNB,HOLD,60.89604955859375,111.39,7.191091,12.706,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,110.18000030517578,106.05000305175781,,-1.09,-4.79,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.689217,UNIONBANK,SWAP,60.28144198046875,170.48,6.6986246,15.708,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,168.75,167.8800048828125,,-1.01,-1.53,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.695257,BANKBARODA,HOLD,59.20755709765625,267.83,7.113678,12.813,0.0,🟢 BUY (VALUE),0,Financial Services,270.29998779296875,268.5,,0.92,0.25,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.705043,BAJAJHLDNG,SELL,58.98019639609376,10246.5,12.978797,10.4019,0.019,🟢 BUY (VALUE),0,Financial Services,10612.0,10361.0,,3.57,1.12,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.710785,UCOBANK,HOLD,58.29789776171876,26.26,12.747573,8.567,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,26.969999313354492,25.209999084472656,,2.7,-4.0,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.716590,ICICIPRULI,SELL,57.73315131640625,520.55,46.81205,12.579,19.037,🟢 BUY (CONCENTRATION RISK),0,Financial Services,550.0999755859375,503.95001220703125,,5.68,-3.19,,,,,,,,,,,,,,,,,
2026-04-28 21:18:20.722189,BANKINDIA,HOLD,57.480055183593755,144.25,6.687529,12.05,0.0,🟢 BUY (VALUE),0,Financial Services,142.33999633789062,139.91000366210938,,-1.32,-3.01,,,,,,,,,,,,,,,,,
2026-04-29 02:10:14.975021,COALINDIA,NEW POSITION,78.26559580351562,467.0,9.636814,35.6775,12.976,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Energy,470.0,,,0.64,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:14.982082,LUPIN,NEW POSITION,77.02235090296877,2302.7,22.720276,19.0753,31.513,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,2473.60009765625,,,7.42,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:14.993955,DRREDDY,HOLD,75.59612200875,1354.6,19.941116,16.1,18.026,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,1309.9000244140625,,,-3.3,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.005124,SUNPHARMA,HOLD,75.29314054,1747.3,38.46984,15.1334,6.675,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Healthcare,1836.699951171875,,,5.12,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.016467,CUMMINSIND,HOLD,73.82664298761719,5258.0,64.82555,26.4493,0.308,🟢 STRONG BUY (SIDEWAYS-Q1: MEDIUM),0,Industrials,5347.5,,,1.7,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.022325,SBIN,HOLD,71.78951630605471,1091.3,11.882623,15.9252,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,1093.199951171875,,,0.17,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.033916,MAHABANK,HOLD,70.2571603388672,77.74,8.524122,22.66,0.0,🟢 STRONG BUY (UNDERVALUED) (SIDEWAYS-Q1: MEDIUM),0,Financial Services,84.25,,,8.37,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.045465,FEDERALBNK,HOLD,68.69300080214845,290.6,17.612122,12.0412,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,290.75,,,0.05,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.051617,AXISBANK,HOLD,68.5577565404297,1289.0,15.258049,13.152,0.0,🟢 STRONG BUY (UNDERVALUED),0,Financial Services,1298.5999755859375,,,0.74,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.057671,ADANIENSOL,HOLD,67.38390275460938,1435.45,48.615157,9.66,0.076,🟢 BUY,0,Utilities,1379.0,,,-3.93,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.063404,LICI,HOLD,67.0046238544922,817.7,9.754265,37.9798,0.0,🟢 STRONG BUY (UNDERVALUED) (CONCENTRATION RISK),0,Financial Services,809.5999755859375,,,-0.99,,,,,,,,,,,,,,,,,,
2026-04-29 02:10:15.069520,INDIANB,HOLD,66.86734796230469,896.1,10.4782505,15.752,0.0,🟢 BUY (VALUE) (CONCENTRATION RISK),0,Financial Services,865.25,,,-3.44,,,,,,,,,,,,,,,,,,
